"n","y_c_query","rho_i_dist","rho_ij_dist_1_2","g_ij_dist_1_2","C_HS_1_2","P_HS_1_2","auc"
"1000",0,1524.69157144091,1010105.14182388,4.82638516454631,1.60662147596199,1.85924139906921,0.466165413533835
"1000",0.111111111111111,1411.38648318364,939474.599349518,4.17369655520765,1.34308489302191,1.48397525619958,0.492481203007519
"1000",0.222222222222222,1284.94786345096,845430.296705878,3.2738096904064,1.01852031696294,1.07726289948564,0.492481203007519
"1000",0.333333333333333,1148.22334090209,724051.406571112,2.3123220501486,0.63787088485961,0.651807641157036,0.62781954887218
"1000",0.444444444444444,1027.40842598788,585786.506297273,1.73237201363754,0.217628921484717,0.218173589850826,0.642857142857143
"1000",0.555555555555556,980.516810257533,461454.891150182,1.93360794639427,0.217122299497345,0.217660611367918,0.586466165413534
"1000",0.666666666666667,1044.11944128961,383037.543281435,2.63221570679939,0.637398581267755,0.65132970743278,0.586466165413534
"1000",0.777777777777778,1173.07810408192,358350.625472942,3.44756792293818,1.01802703296653,1.07676229221398,0.597744360902256
"1000",0.888888888888889,1302.74736334393,371539.072515863,4.17978152874636,1.34304157481351,1.48391794608459,0.620300751879699
"1000",1,1411.08942461611,399122.902673958,4.73055396162601,1.60661267993589,1.85921223008408,0.703007518796992
"1500",0,1533.04642357876,1009875.04006449,4.76870639808121,1.60635642688842,1.85897525399631,0.578947368421053
"1500",0.111111111111111,1416.53233434233,937364.995337281,4.05773627408823,1.34343589573498,1.48432511305883,0.492481203007519
"1500",0.222222222222222,1288.94745950852,841579.587461469,3.1316545984298,1.0183925644271,1.07713653480824,0.567669172932331
"1500",0.333333333333333,1153.21088631545,718358.069724735,2.23450092159481,0.637738061548566,0.651674090243288,0.635338345864662
"1500",0.444444444444444,1033.64143704623,578292.006417083,1.84876483474357,0.217514154040255,0.21805824807379,0.695488721804511
"1500",0.555555555555556,985.026745911999,453059.255386081,2.20857655533412,0.217244192503047,0.217782845448737,0.590225563909774
"1500",0.666666666666667,1043.73205949964,374781.674096709,2.96284806145926,0.637493941836771,0.651423252253639,0.556390977443609
"1500",0.777777777777778,1170.1616967626,350401.546785996,3.81287996290812,1.01808018356414,1.07681327939852,0.612781954887218
"1500",0.888888888888889,1302.88509341883,364668.644011967,4.57890407924498,1.3430598570728,1.48393450801945,0.609022556390977
"1500",1,1417.72528877978,394640.588464946,5.15851555085445,1.60658967050453,1.85918865118646,0.665413533834586
"2000",0,1529.27001023005,1013306.44158429,4.85463528074288,1.60643030750142,1.85905009006593,0.511278195488722
"2000",0.111111111111111,1415.23237905578,942100.652089676,4.15962035469093,1.34350341811845,1.48439226699834,0.469924812030075
"2000",0.222222222222222,1288.85594330824,847293.388935584,3.21633218353044,1.01844592576048,1.0771894318195,0.575187969924812
"2000",0.333333333333333,1152.31169521376,724786.213542027,2.25235567104501,0.637811743584506,0.651748807768226,0.665413533834586
"2000",0.444444444444444,1030.43275707239,585177.818645353,1.76143709128814,0.217568656778576,0.218113010467898,0.684210526315789
"2000",0.555555555555556,980.320391441032,459874.17513342,2.06770543478244,0.217184540837022,0.217723114594187,0.582706766917293
"2000",0.666666666666667,1039.96758279177,381029.258107396,2.81320657559191,0.637397396111141,0.651326783169663,0.545112781954887
"2000",0.777777777777778,1167.65799926365,356106.729166314,3.65669700577212,1.01802638062283,1.07676013109485,0.601503759398496
"2000",0.888888888888889,1299.932657668,369631.907987337,4.41200735599434,1.34301103091235,1.48388586053953,0.601503759398496
"2000",1,1412.96100700371,398338.960557604,4.98030776377463,1.60655783506959,1.85915633187701,0.646616541353383
"500",0,1537.3108264648,1009417.9997589,4.74821730408979,1.60650796402492,1.85912272437902,0.530075187969925
"500",0.111111111111111,1419.65733658244,937016.764935373,4.01921822899029,1.34301261507743,1.48390062510165,0.552631578947368
"500",0.222222222222222,1292.95913403756,840503.535060563,3.06776344041126,1.01849063309528,1.07723402102802,0.507518796992481
"500",0.333333333333333,1160.90248996212,716110.457629244,2.1460714636137,0.637794463303265,0.651730566073996,0.605263157894737
"500",0.444444444444444,1044.11830291968,575847.292198132,1.78495043892349,0.21757030904031,0.218113806636226,0.759398496240602
"500",0.555555555555556,988.761300151679,452201.235689206,2.21404110982755,0.217179678782392,0.217720370599964,0.597744360902256
"500",0.666666666666667,1029.2541775132,375980.313384848,3.00469775958245,0.637460783760558,0.651392876580624,0.496240601503759
"500",0.777777777777778,1138.90772257224,352737.74183568,3.85341593020573,1.01809188118519,1.07683019707767,0.575187969924812
"500",0.888888888888889,1266.42563245015,367184.628628371,4.59346539945672,1.34257400153864,1.48345480882207,0.567669172932331
"500",1,1386.0312506542,396557.631752151,5.13660471583338,1.60603378818769,1.85864058652376,0.669172932330827
