"n","y_c_query","rho_i_dist","rho_ij_dist_1_2","g_ij_dist_1_2","C_HS_1_2","P_HS_1_2","auc"
"1000",0,239.862570552114,101761.290002886,1.96026952824945,1.25202578709263,1.49977293237821,0.555555555555556
"1000",0.111111111111111,219.475852526362,88660.2015044844,1.86157400202928,0.976005343120214,1.08487590233345,0.573412698412698
"1000",0.222222222222222,200.295609971777,58249.4167733522,1.16293818962777,0.226734777375024,0.227967403005397,0.601190476190476
"1000",0.333333333333333,177.688304876049,105624.870475962,1.2234514421643,0.646427159424045,0.676194654795631,0.45679012345679
"1000",0.444444444444444,153.005255320299,156297.285589536,1.7079541438738,1.18206219126177,1.38627651502268,0.703703703703704
"1000",0.555555555555556,135.29518327648,142170.433172441,1.6199390112513,1.18210969473607,1.38632417838222,0.712962962962963
"1000",0.666666666666667,131.733236184903,90041.249033887,1.20904930275925,0.646164749099338,0.675932631049117,0.608024691358025
"1000",0.777777777777778,140.163837949854,119687.956588685,1.90051586128566,0.227029711212317,0.228262736642589,0.563492063492063
"1000",0.888888888888889,160.105357752557,173681.402564883,2.94456779198899,0.976166158229311,1.08503813425929,0.503968253968254
"1000",1,191.509481160082,184317.187863971,3.12775283095821,1.25224134447773,1.49999018534848,0.555555555555556
"1500",0,186.316648866741,80508.1170809055,1.62425848851041,1.25200943019472,1.49975907948373,0.515873015873016
"1500",0.111111111111111,161.722786229821,80139.3284270053,1.42894416637052,0.97594268375993,1.08481443432428,0.456349206349206
"1500",0.222222222222222,149.160134596563,96305.2554754344,0.674702714751523,0.226632098254128,0.227864719986357,0.498015873015873
"1500",0.333333333333333,147.938858573901,162986.16152447,1.31464457368297,0.646537073881474,0.676305278259435,0.62037037037037
"1500",0.444444444444444,152.955296473158,206847.422718998,1.95923043067166,1.18250931267231,1.38672433411862,0.645061728395062
"1500",0.555555555555556,157.024394208613,180756.977033424,1.8287575519457,1.18247635291996,1.38669092748834,0.651234567901235
"1500",0.666666666666667,153.959136911877,104410.679160691,1.16595247408447,0.646429711729024,0.676196940306596,0.583333333333333
"1500",0.777777777777778,146.832798608939,90916.5772022996,1.59038577332617,0.226813148882075,0.228047059354891,0.56547619047619
"1500",0.888888888888889,146.955694247447,135810.110649553,2.61591649332945,0.976221070991428,1.08509417637982,0.48015873015873
"1500",1,160.197349279221,139125.932879935,2.77795896141713,1.25227826013348,1.50002928810178,0.450396825396825
"2000",0,174.617482068716,76820.3895272839,1.72016866139544,1.25201720693685,1.49976751325941,0.515873015873016
"2000",0.111111111111111,155.997084740007,74163.4691146034,1.5851811967974,0.975981119705091,1.08485374434732,0.571428571428571
"2000",0.222222222222222,139.888328265484,80750.8301937776,0.785676927691766,0.226690446347487,0.227924087376378,0.450396825396825
"2000",0.333333333333333,127.085156325325,147015.085085887,1.1741974197389,0.646471126200855,0.676238439461811,0.679012345679012
"2000",0.444444444444444,120.49397025712,197972.127490713,1.82948494299893,1.18245195044293,1.38666640206016,0.780864197530864
"2000",0.555555555555556,120.208490228825,180232.405218224,1.73868009831206,1.18243845970437,1.38665311420952,0.725308641975309
"2000",0.666666666666667,120.287731192493,104844.223171403,1.04476281598414,0.646414732762199,0.676181988963947,0.62962962962963
"2000",0.777777777777778,118.299361233477,79118.8388201015,1.39734851381272,0.226807587112571,0.228041239502273,0.58531746031746
"2000",0.888888888888889,121.350176082689,127172.337960956,2.42357461155433,0.976162140722763,1.08503479673687,0.513888888888889
"2000",1,135.819419953745,137461.291354812,2.58312608049124,1.25221434499649,1.499964570719,0.609126984126984
"500",0,315.728479944337,180486.920938351,2.33354856568893,1.25192572869869,1.49967407564223,0.456349206349206
"500",0.111111111111111,279.197635312194,154407.526991381,1.98011969906262,0.975877707537428,1.08474893769942,0.535714285714286
"500",0.222222222222222,258.152269829363,115367.176931075,1.40176314917437,0.226589513481309,0.227822014465424,0.575396825396825
"500",0.333333333333333,250.637488194969,141125.178916946,1.85615437050444,0.646545402696401,0.676312623177979,0.577160493827161
"500",0.444444444444444,262.31006452445,191567.211438955,2.39776761468991,1.18245056953978,1.38666597214351,0.561728395061728
"500",0.555555555555556,283.136111994942,187972.359719249,2.16366493426051,1.18234118741216,1.38655682146301,0.601851851851852
"500",0.666666666666667,289.345312362057,132959.376985669,1.23563643852656,0.646226474728496,0.675995261087678,0.552469135802469
"500",0.777777777777778,278.609651082408,100686.61189734,1.54968744864564,0.227061311709904,0.228293001223292,0.537698412698413
"500",0.888888888888889,268.100969440746,125034.02321535,2.84508789566584,0.976425047028787,1.08529513663993,0.498015873015873
"500",1,271.362067449332,135489.444085624,3.25036835248918,1.25249977375785,1.5002469808018,0.521825396825397
